Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
ZCH10,11/27/2009,402.75,415,395,413.5,5.5,+1.35%,324564,979561
ZCH10,11/25/2009,393,409.75,393,408,16,+4.08%,308791,993418
ZCH10,11/24/2009,401.75,403.25,390.25,392,-11.25,-2.79%,345199,987182
ZCH10,11/23/2009,407,419,401,403.25,-3.75,-0.92%,288293,1006599
ZCH10,11/20/2009,410.5,414.75,406,407,-3.75,-0.91%,208182,1017704
ZCH10,11/19/2009,413.75,416,405.5,410.75,-3,-0.73%,195498,1053274
ZCH10,11/18/2009,416.75,425,413,413.75,-3.75,-0.90%,259447,1049243
ZCH10,11/17/2009,416,419.5,412.25,417.5,0,0.00%,202769,1050331
ZCH10,11/16/2009,406.25,418,406,417.5,27,+6.91%,221400,1035599
ZCZ09,11/13/2009,390,394.75,385.5,390.5,0,0.00%,169326,1021519
ZCZ09,11/12/2009,392,398.25,382.5,390.5,-3.5,-0.89%,325528,1025941
ZCZ09,11/11/2009,393.25,403,391.5,394,-0.5,-0.13%,461420,1017505
ZCZ09,11/10/2009,384,397,379.25,394.5,8.5,+2.20%,369865,1017341
ZCZ09,11/09/2009,365.5,388.25,365.25,386,19,+5.18%,311031,1004686
ZCZ09,11/06/2009,376.25,378.75,366,367,-9.5,-2.52%,273120,991075
ZCZ09,11/05/2009,383.75,387.5,376,376.5,-7.5,-1.95%,219945,973720
ZCZ09,11/04/2009,388.25,398.75,383,384,-6,-1.54%,222787,962513
ZCZ09,11/03/2009,380.25,396.5,375.25,390,7.75,+2.03%,276869,948445
ZCZ09,11/02/2009,362,383.75,359.25,382.25,16.25,+4.44%,256319,949247
ZCZ09,10/30/2009,379.25,383.5,363,366,-13.5,-3.56%,208166,957449
ZCZ09,10/29/2009,369,381.75,367,379.5,10.5,+2.85%,192105,959665
ZCZ09,10/28/2009,371.5,375,363.75,369,-1.75,-0.47%,207259,951487
ZCZ09,10/27/2009,378.25,380.75,369.25,370.75,-7.25,-1.92%,213598,963195
ZCZ09,10/26/2009,397.75,402.75,376.5,378,-19.75,-4.97%,222545,966022
ZCZ09,10/23/2009,403.25,413.5,397,397.75,-5.75,-1.43%,258476,967430
ZCZ09,10/22/2009,396.25,405,393.25,403.5,5.25,+1.32%,189149,968048
ZCZ09,10/21/2009,384.25,403.75,381.25,398.25,13.75,+3.58%,282101,959099
ZCZ09,10/20/2009,386,389.5,379.25,384.5,-1.75,-0.45%,160912,941351
ZCZ09,10/19/2009,371.5,387.75,369.25,386.25,14.25,+3.83%,154691,943864
ZCZ09,10/16/2009,372.5,377.75,369,372,-1,-0.27%,116758,928935
ZCZ09,10/15/2009,382,383,368.5,373,-10,-2.61%,176832,924810
ZCZ09,10/14/2009,381.25,388.75,377.5,383,1.25,+0.33%,207750,912471
ZCZ09,10/13/2009,379,386.75,374.25,381.75,0.5,+0.13%,236882,903544
ZCZ09,10/12/2009,364.75,383.5,364.75,381.25,19,+5.24%,198533,897559
ZCZ09,10/09/2009,363,373,358.75,362.25,-1.75,-0.48%,189265,891389
ZCZ09,10/08/2009,359,370,358.75,364,4.25,+1.18%,234221,891386
ZCZ09,10/07/2009,357.5,364,354,359.75,1.5,+0.42%,143960,894451
ZCZ09,10/06/2009,342,370,342,358.25,16.75,+4.90%,329559,897926
ZCZ09,10/05/2009,332.75,350,327.5,341.5,8,+2.40%,213263,878999
ZCZ09,10/02/2009,339.25,340.5,331.75,333.5,-7,-2.06%,126206,868438
ZCZ09,10/01/2009,341.25,346,337.5,340.5,-3.5,-1.02%,111793,858550
ZCZ09,09/30/2009,340.5,344.25,335.5,344,3,+0.88%,136042,853077
ZCZ09,09/29/2009,338.75,347,336.25,341,2.25,+0.66%,161777,851091
ZCZ09,09/28/2009,334,340.75,329,338.75,4.75,+1.42%,111913,854755
ZCZ09,09/25/2009,334.75,340.75,328.75,334,-2.5,-0.74%,203464,855935
ZCZ09,09/24/2009,327,338,322.5,336.5,6.25,+1.89%,154664,867426
ZCZ09,09/23/2009,325,337,319,330.25,4.5,+1.38%,141694,869268
ZCZ09,09/22/2009,316.25,326.25,315.25,325.75,9.75,+3.09%,123566,869637
ZCZ09,09/21/2009,316,317.5,310,316,-2,-0.63%,122831,863391
ZCZ09,09/18/2009,328,329.25,316.75,318,-11,-3.34%,99816,864244
ZCZ09,09/17/2009,335.25,341.5,322.75,329,-7.25,-2.16%,130698,858483
ZCZ09,09/16/2009,344.25,347.75,324,336.25,-10.25,-2.96%,212246,855404
ZCZ09,09/15/2009,317,347.75,316,346.5,28.75,+9.05%,346546,859092
ZCZ09,09/14/2009,318.25,320,315.25,317.75,-2,-0.63%,82633,849839
ZCZ09,09/11/2009,314.5,320.25,308.75,319.75,4.5,+1.43%,140066,846558
ZCZ09,09/10/2009,309.25,319,308.5,315.25,5.5,+1.78%,125807,839384
ZCZ09,09/09/2009,307,312,304.75,309.75,2.25,+0.73%,106325,833074
ZCZ09,09/08/2009,305.5,310.75,302,307.5,1.25,+0.41%,125259,831839
ZCZ09,09/04/2009,315.25,316,306,306.25,-9.5,-3.01%,142603,832507
ZCZ09,09/03/2009,318.75,321.5,311.5,315.75,-3.5,-1.10%,156797,832031
ZCZ09,09/02/2009,319,319.5,315.5,319.25,0,0.00%,137646,830164
ZCZ09,09/01/2009,328.25,329,316.5,319.25,-10.5,-3.18%,190726,833985
ZCZ09,08/31/2009,327.5,332,320.25,329.75,0.75,+0.23%,241715,832265
ZCZ09,08/28/2009,329,332.5,324.25,329,-0.25,-0.08%,214032,834136
ZCZ09,08/27/2009,326.5,330.75,320.75,329.25,3,+0.92%,175951,847150
ZCZ09,08/26/2009,326.5,330,323.75,326.25,-0.5,-0.15%,156287,853386
ZCZ09,08/25/2009,330,337.5,322.5,326.75,-8.75,-2.61%,185683,857080
ZCZ09,08/24/2009,326.5,335.5,324.25,335.5,9.25,+2.84%,182073,860650
ZCZ09,08/21/2009,324,334,321.75,326.25,2.25,+0.69%,161057,861089
ZCZ09,08/20/2009,327.5,328.75,322.75,324,-3.5,-1.07%,116349,869188
ZCZ09,08/19/2009,323.5,329,317.5,327.5,5,+1.55%,181636,867025
ZCZ09,08/18/2009,320.25,325.5,318,322.5,0.75,+0.23%,145903,862712
ZCZ09,08/17/2009,325,325.75,311.5,321.75,-6,-1.83%,218189,859914
ZCZ09,08/14/2009,332.75,335.5,325.5,327.75,-4.25,-1.28%,173083,869989
ZCZ09,08/13/2009,335.75,345,331,332,-4.25,-1.26%,270255,870725
ZCZ09,08/12/2009,330.25,339,321.5,336.25,5.25,+1.59%,288951,869080
ZCZ09,08/11/2009,330,335.5,328.25,331,0.5,+0.15%,249093,864677
ZCZ09,08/10/2009,323,337,321.25,330.5,4,+1.23%,287187,870067
ZCZ09,08/07/2009,340,340.25,326,326.5,-13.75,-4.04%,274233,867253
ZCZ09,08/06/2009,356.25,357.5,339,340.25,-16.75,-4.69%,231760,869277
ZCZ09,08/05/2009,364.75,370,349,357,-8.75,-2.39%,230724,881303
ZCZ09,08/04/2009,366.75,372,363,365.75,-3.25,-0.88%,175281,871875
ZCZ09,08/03/2009,353,376,351.5,369,19.5,+5.58%,282333,881826
ZCZ09,07/31/2009,341.75,350,339,349.5,7.25,+2.12%,180087,882162
ZCZ09,07/30/2009,328.5,345,328.25,342.25,14.25,+4.34%,165944,885460
ZCZ09,07/29/2009,330,330.75,322.75,328,-1.75,-0.53%,172969,884072
ZCZ09,07/28/2009,333.75,338.25,329.75,329.75,-4,-1.20%,236407,880331
ZCZ09,07/27/2009,329,334.5,323.25,333.75,6.5,+1.99%,149702,885520
ZCZ09,07/24/2009,338.5,340,325.25,327.25,-11.5,-3.39%,158985,875476
ZCZ09,07/23/2009,323.5,339.75,323.5,338.75,19.5,+6.11%,234808,888277
ZCZ09,07/22/2009,321.75,323.5,314.75,319.25,-2.75,-0.85%,208911,894258
ZCZ09,07/21/2009,333.25,335,320.5,322,-11.75,-3.52%,193849,906486
ZCZ09,07/20/2009,331.5,335,328.5,333.75,2.25,+0.68%,198140,903793
ZCZ09,07/17/2009,326,332,324.75,331.5,6.25,+1.92%,137985,897061
ZCZ09,07/16/2009,338.5,339.25,324.5,325.25,-12.25,-3.63%,213652,897817
ZCZ09,07/15/2009,345.75,349.25,335.75,337.5,-8,-2.32%,210896,902347
ZCZ09,07/14/2009,340.5,346,339.5,345.5,6,+1.77%,195977,890158
ZCZ09,07/13/2009,337,339.75,329.5,339.5,1.5,+0.44%,205316,891741
ZCZ09,07/10/2009,342,345,328,338,-2,-0.59%,188810,895430
ZCZ09,07/09/2009,335,341.25,334.75,340,5.75,+1.72%,173423,892250
ZCZ09,07/08/2009,337,340.75,330.75,334.25,-1.5,-0.45%,179705,892717
ZCZ09,07/07/2009,346,350.5,335,335.75,-8.5,-2.47%,414657,898787
ZCZ09,07/06/2009,352.75,353.25,343.5,344.25,-13.25,-3.71%,339256,915943
ZCZ09,07/02/2009,369.25,369.75,356.75,357.5,-11.75,-3.18%,285407,920435
ZCZ09,07/01/2009,364.75,373.75,361.75,369.25,2,+0.54%,320163,921111
ZCZ09,06/30/2009,397.5,401,367.25,367.25,-30,-7.55%,243384,922119
ZCZ09,06/29/2009,403.5,404,395.5,397.25,-7,-1.73%,293952,937369
ZCZ09,06/26/2009,401.25,406.5,399.25,404.25,2.75,+0.68%,263252,952693
ZCZ09,06/25/2009,407.25,408.5,400.25,401.5,-5.75,-1.41%,279078,975893
ZCZ09,06/24/2009,408,411.25,401.5,407.25,-1.75,-0.43%,258722,973794
ZCZ09,06/23/2009,406.25,409.75,401,409,3.5,+0.86%,285818,970179
ZCZ09,06/22/2009,421,421,400,405.5,-14,-3.34%,335136,970122
ZCZ09,06/19/2009,423.25,428,418.25,419.5,-4.25,-1.00%,234675,968125
ZCZ09,06/18/2009,429,429.5,422.5,423.75,-5,-1.17%,189439,957775
ZCZ09,06/17/2009,425.25,429.75,419.25,428.75,3.5,+0.82%,237038,959719
ZCZ09,06/16/2009,428.5,432.75,424,425.25,-2.5,-0.58%,264239,976209
ZCZ09,06/15/2009,444.75,447,427.25,427.75,-20,-4.47%,275838,977022
ZCZ09,06/12/2009,462,465,440,447.75,-15.5,-3.35%,297677,991287
ZCZ09,06/11/2009,459,469.5,458,463.25,27.5,+6.31%,275689,980828
ZCN09,06/10/2009,442.75,449.75,434.75,435.75,-8.25,-1.86%,288694,985935
ZCN09,06/09/2009,435.5,445.75,434.5,444,9,+2.07%,290478,978052
ZCN09,06/08/2009,443,446.75,433.25,435,-9,-2.03%,246369,984629
ZCN09,06/05/2009,447.5,448.5,440,444,-4.5,-1.00%,185472,992832
ZCN09,06/04/2009,433.75,449,430,448.5,16,+3.70%,208312,993296
ZCN09,06/03/2009,448.5,450,430.25,432.5,-17,-3.78%,289540,984701
ZCN09,06/02/2009,443.25,450,440.5,449.5,3.75,+0.84%,188097,979460
ZCN09,06/01/2009,434.25,445.75,434.25,445.75,9.5,+2.18%,205928,970047
ZCN09,05/29/2009,428.25,437,427,436.25,7.5,+1.75%,167290,945840
ZCN09,05/28/2009,425,434.75,422.5,428.75,2.75,+0.65%,295317,931202
ZCN09,05/27/2009,428,432.25,424.25,426,-1.5,-0.35%,207118,937550
ZCN09,05/26/2009,426.25,433.75,421.75,427.5,-2.75,-0.64%,251386,924801
ZCN09,05/22/2009,424,434,423.5,430.25,6.25,+1.47%,178923,902097
ZCN09,05/21/2009,425.5,429,417.25,424,-2,-0.47%,123814,890311
ZCN09,05/20/2009,425,434.75,423,426,0.25,+0.06%,182867,890391
ZCN09,05/19/2009,421.25,429,420.75,425.75,4.25,+1.01%,176026,876844
ZCN09,05/18/2009,413.25,426,406.25,421.5,4.25,+1.02%,228670,876362
ZCN09,05/15/2009,427.25,431,416,417.25,-11,-2.57%,159728,867655
ZCN09,05/14/2009,425,429.25,419.75,428.25,1.75,+0.41%,128676,863066
ZCN09,05/13/2009,427.5,434,421.25,426.5,-1,-0.23%,295395,858098
ZCN09,05/12/2009,421.25,431.75,420,427.5,6.25,+1.48%,384365,854767
ZCN09,05/11/2009,420,421.75,413,421.25,0.25,+0.06%,135629,820082
ZCN09,05/08/2009,410.75,421.25,410.25,421,9,+2.18%,191309,808431
ZCN09,05/07/2009,407,420,406.25,412,4.5,+1.10%,291216,791353
ZCN09,05/06/2009,404,409.5,402.5,407.5,2.25,+0.56%,150023,795005
ZCN09,05/05/2009,405.75,409.75,396.5,405.25,-0.25,-0.06%,193273,795480
ZCN09,05/04/2009,407.75,413.75,400.5,405.5,-8.25,-1.99%,187905,793077
ZCN09,05/01/2009,401.5,415.75,401.25,413.75,10.25,+2.54%,209314,788598
ZCN09,04/30/2009,399,408.5,396,403.5,2.25,+0.56%,271154,777465
ZCN09,04/29/2009,384,402.5,383.5,401.25,17.75,+4.63%,303869,792437
ZCN09,04/28/2009,378.75,386,376.75,383.5,2.75,+0.72%,203940,794776
ZCN09,04/27/2009,383.5,384,370,380.75,-5,-1.30%,228155,805898
ZCN09,04/24/2009,389.5,395,383,385.75,-4.25,-1.09%,222753,809509
ZCN09,04/23/2009,382,390.75,378.25,390,7.5,+1.96%,206761,823556
ZCN09,04/22/2009,383.5,387.25,378.75,382.5,-0.5,-0.13%,204028,825208
ZCN09,04/21/2009,379.5,387.75,377.75,383,4.25,+1.12%,224130,819429
ZCN09,04/20/2009,383.25,385.5,370,378.75,-7,-1.81%,275855,830632
ZCN09,04/17/2009,395.25,397.25,385.25,385.75,-9.5,-2.40%,184350,838926
ZCN09,04/16/2009,394.5,398.5,390,395.25,1.25,+0.32%,158824,834268
ZCN09,04/15/2009,402.75,404,393.25,394,-9.5,-2.35%,175571,830819
ZCN09,04/14/2009,397,408.5,394.75,403.5,6.25,+1.57%,310953,831855
ZCN09,04/13/2009,400,400.25,392.5,397.25,-2.5,-0.63%,153264,834779
ZCN09,04/09/2009,406.25,414.75,399,399.75,2.75,+0.69%,280634,833858
ZCK09,04/08/2009,396,402.5,390,397,0.75,+0.19%,246038,837407
ZCK09,04/07/2009,403.75,404.75,395.5,396.25,-9.25,-2.28%,190462,835805
ZCK09,04/06/2009,404.5,407.25,399.75,405.5,1,+0.25%,120194,838421
ZCK09,04/03/2009,401,405,397.5,404.5,2,+0.50%,134943,835464
ZCK09,04/02/2009,395,407.5,394.5,402.5,6.5,+1.64%,227577,837139
ZCK09,04/01/2009,401.5,402.25,393,396,-8.75,-2.16%,244148,821598
ZCK09,03/31/2009,386,406,381.25,404.75,18.5,+4.79%,291760,808613
ZCK09,03/30/2009,387.75,389.5,376.75,386.25,-0.75,-0.19%,147521,802380
ZCK09,03/27/2009,390.5,390.75,385,387,-3.75,-0.96%,86887,794445
ZCK09,03/26/2009,386,392,386,390.75,5,+1.30%,104051,794129
ZCK09,03/25/2009,393.5,394.25,384.5,385.75,-8,-2.03%,135312,789012
ZCK09,03/24/2009,395.5,398,392,393.75,-1.75,-0.44%,124043,785723
ZCK09,03/23/2009,395.75,403.75,392.5,395.5,-1,-0.25%,163817,789823
ZCK09,03/20/2009,395,398,393.5,396.5,0,0.00%,85859,776693
ZCK09,03/19/2009,395.25,402.5,393.5,396.5,8.25,+2.12%,200959,769459
ZCK09,03/18/2009,389.5,391.25,384.75,388.25,-2.25,-0.58%,124633,754748
ZCK09,03/17/2009,389,395.25,388,390.5,-1,-0.26%,137361,755477
ZCK09,03/16/2009,384.5,397.5,381.5,391.5,3,+0.77%,190909,756717
ZCK09,03/13/2009,383.25,389.75,383,388.5,3.25,+0.84%,190025,746974
ZCK09,03/12/2009,364,386.75,362.75,385.25,20.75,+5.69%,288873,746154
ZCK09,03/11/2009,374.5,381,362,364.5,-11,-2.93%,154150,749847
ZCK09,03/10/2009,364.5,384,364.25,375.5,10,+2.74%,231200,751151
ZCK09,03/09/2009,363.75,370,363.5,365.5,4,+1.11%,118678,757113
ZCK09,03/06/2009,358,366.25,358,361.5,3,+0.84%,161885,755141
ZCK09,03/05/2009,363.25,364.75,355.5,358.5,-5,-1.38%,126918,757270
ZCK09,03/04/2009,349,365,347,363.5,13,+3.71%,225334,760795
ZCK09,03/03/2009,349,354.25,347.25,350.5,0.25,+0.07%,179960,747539
ZCK09,03/02/2009,357.25,362.75,344.5,350.25,-8.75,-2.44%,212872,742499
ZCK09,02/27/2009,369.25,369.5,357,359,-11.5,-3.10%,228677,736567
ZCK09,02/26/2009,371.25,380.5,365.75,370.5,-1.75,-0.47%,262380,750653
ZCK09,02/25/2009,363,377.75,359.25,372.25,9.25,+2.55%,295485,767658
ZCK09,02/24/2009,359.5,363.25,354,363,2.25,+0.62%,237027,765693
ZCK09,02/23/2009,359,368.5,358.25,360.75,1.75,+0.49%,228217,781363
ZCK09,02/20/2009,362,363.25,350.5,359,-3,-0.83%,261221,780372
ZCK09,02/19/2009,357.5,364.75,357,362,4,+1.12%,287881,807889
ZCK09,02/18/2009,358,361.25,355.25,358,-1,-0.28%,303314,809457
ZCK09,02/17/2009,373,375,355.75,359,-4.25,-1.17%,237498,810250
ZCH09,02/13/2009,367.25,371,363,363.25,-3,-0.82%,143810,808778
ZCH09,02/12/2009,368.75,377.75,366,366.25,-2.25,-0.61%,292088,810712
ZCH09,02/11/2009,373.25,376.5,368,368.5,-8.25,-2.19%,198734,808391
ZCH09,02/10/2009,374.5,380,368,376.75,-0.75,-0.20%,282210,809684
ZCH09,02/09/2009,375,383,372.5,377.5,0.25,+0.07%,176153,827280
ZCH09,02/06/2009,370.75,380.75,369.75,377.25,6,+1.62%,210648,831867
ZCH09,02/05/2009,358,372.25,356.5,371.25,13,+3.63%,209659,833053
ZCH09,02/04/2009,361.25,369.25,355.75,358.25,-3.5,-0.97%,245595,835522
ZCH09,02/03/2009,370,372.25,356,361.75,-8.75,-2.36%,193083,815434
ZCH09,02/02/2009,378,378,363,370.5,-8.5,-2.24%,193386,829726
ZCH09,01/30/2009,382,385.75,377.5,379,-2.75,-0.72%,130259,819228
ZCH09,01/29/2009,384,384.25,378,381.75,-2.75,-0.72%,133683,807090
ZCH09,01/28/2009,378,386,372.5,384.5,7,+1.85%,122823,800318
ZCH09,01/27/2009,392.75,396.25,376.75,377.5,-16.25,-4.13%,177093,795800
ZCH09,01/26/2009,393.75,402.5,383.75,393.75,3.25,+0.83%,123172,799764
ZCH09,01/23/2009,385,401,380.5,390.5,3,+0.77%,133467,795473
ZCH09,01/22/2009,389.75,394.75,378.5,387.5,-2.75,-0.70%,137396,798346
ZCH09,01/21/2009,382.25,391.75,378,390.25,6.75,+1.76%,202895,806329
ZCH09,01/20/2009,389,407,376.25,383.5,-7.5,-1.92%,248355,804485
ZCH09,01/16/2009,365.25,393,365.25,391,25.75,+7.05%,147120,805968
ZCH09,01/15/2009,366.5,369.25,359.75,365.25,-1.25,-0.34%,127122,808177
ZCH09,01/14/2009,364.75,369.5,358.75,366.5,4,+1.10%,139476,809501
ZCH09,01/13/2009,373,379.25,361.75,362.5,-18.25,-4.79%,194176,811319
ZCH09,01/12/2009,411,415,380.75,380.75,-30,-7.30%,120685,807939
ZCH09,01/09/2009,408,418.25,407.5,410.75,4,+0.98%,218290,804846
ZCH09,01/08/2009,413.5,418.5,405.75,406.75,-9.75,-2.34%,143842,812006
ZCH09,01/07/2009,424.25,427,413.25,416.5,-11,-2.57%,145142,811855
ZCH09,01/06/2009,410.25,429,407.25,427.5,16.25,+3.95%,175934,812054
ZCH09,01/05/2009,412.25,416,402,411.25,-1,-0.24%,120591,815264
ZCH09,01/02/2009,404,415.5,399.5,412.25,5.25,+1.29%,76957,809041
ZCH09,12/31/2008,395.25,407.75,389,407,10.75,+2.71%,103621,809779
ZCH09,12/30/2008,392.25,400.75,385,396.25,2.75,+0.70%,83977,802618
ZCH09,12/29/2008,413.75,423.75,390,393.5,-18.75,-4.55%,117928,803041
ZCH09,12/26/2008,398.75,414.5,398.25,412.25,14.25,+3.58%,69846,802476
ZCH09,12/24/2008,393,398.25,391.25,398,3.25,+0.82%,47085,804742
ZCH09,12/23/2008,380.5,395,377.75,394.75,13,+3.41%,88992,805163
ZCH09,12/22/2008,380,386.25,376.25,381.75,1,+0.26%,107716,802377
ZCH09,12/19/2008,385.5,385.75,375.25,380.75,-8.75,-2.25%,123179,814225
ZCH09,12/18/2008,388,394.5,380,389.5,0,0.00%,106670,818693
ZCH09,12/17/2008,397.75,402.75,381.75,389.5,-4.5,-1.14%,193012,819997
ZCH09,12/16/2008,373,399,370.25,394,18.75,+5.00%,176598,825326
ZCH09,12/15/2008,374,393.25,373.5,375.25,1.75,+0.47%,147707,825299
ZCH09,12/12/2008,349,379.5,337,373.5,22,+6.26%,243533,826799
ZCH09,12/11/2008,341.25,357.75,338.5,351.5,9.5,+2.78%,142418,828001
ZCH09,12/10/2008,327.5,344.5,327,342,14.25,+4.35%,137130,826161
ZCH09,12/09/2008,330,336.75,324,327.75,-2.25,-0.68%,124585,823157
ZCH09,12/08/2008,311,334.75,311,330,20.75,+6.71%,175486,818381
ZCH09,12/05/2008,333.25,333.25,305.5,309.25,-24.75,-7.41%,323964,821758
ZCH09,12/04/2008,348.75,349,333.25,334,-14.25,-4.09%,169020,830116
ZCH09,12/03/2008,348,354.5,345,348.25,0,0.00%,175252,834969
ZCH09,12/02/2008,346.25,354,345,348.25,-0.5,-0.14%,213266,847063
ZCH09,12/01/2008,366.25,368.5,345,348.75,-17,-4.65%,194195,860011
ZCH09,11/28/2008,370,375.75,362.25,365.75,-5.25,-1.42%,114059,869865
ZCH09,11/26/2008,370.5,375,367,371,0.5,+0.13%,287070,878437
ZCH09,11/25/2008,371,373.5,363.5,370.5,-0.5,-0.13%,282662,892905
ZCH09,11/24/2008,359,377.75,354.75,371,16.75,+4.73%,267853,901906
ZCH09,11/21/2008,375,378.75,352.25,354.25,-25.75,-6.78%,305983,912524
ZCH09,11/20/2008,390,391.25,376.5,380,-15.25,-3.86%,197806,961957
ZCH09,11/19/2008,395.75,401.5,391.5,395.25,-1.25,-0.32%,221541,980934
ZCH09,11/18/2008,401.25,403.5,395,396.5,-6.5,-1.61%,185440,992717
ZCH09,11/17/2008,392.25,406.5,392.25,403,6,+1.51%,196666,990092
ZCH09,11/14/2008,400,402.25,387,397,20,+5.31%,189920,993821
ZCZ08,11/13/2008,365.75,379,363,377,7.5,+2.03%,251947,1001995
ZCZ08,11/12/2008,370.5,389.5,363.25,369.5,-4.75,-1.27%,301306,1010767
ZCZ08,11/11/2008,383,384,360.25,374.25,-9.25,-2.41%,284554,1007893
ZCZ08,11/10/2008,383.25,390,372.75,383.5,8,+2.13%,238466,1010012
ZCZ08,11/07/2008,379.25,388,375,375.5,-2.5,-0.66%,215801,1005248
ZCZ08,11/06/2008,390.25,391.5,374.5,378,-12.25,-3.14%,295499,991503
ZCZ08,11/05/2008,412.5,416,390,390.25,-22.75,-5.51%,235021,994034
ZCZ08,11/04/2008,401,422,398,413,10,+2.48%,198869,999016
ZCZ08,11/03/2008,398,418,394.5,403,1.5,+0.37%,178091,988360
ZCZ08,10/31/2008,408.5,410.5,395.5,401.5,-8,-1.95%,235287,989541
ZCZ08,10/30/2008,420.75,433,402.25,409.5,-11.25,-2.67%,270591,988518
ZCZ08,10/29/2008,400.5,420.75,396.25,420.75,30,+7.68%,166833,983990
ZCZ08,10/28/2008,387,409.75,385.75,390.75,5.5,+1.43%,227390,981047
ZCZ08,10/27/2008,380,387,364,385.25,12.5,+3.35%,177378,985270
ZCZ08,10/24/2008,395.25,407.5,372,372.75,-17.5,-4.48%,204049,984968
ZCZ08,10/23/2008,386.25,401.75,379,390.25,5.25,+1.36%,204188,981510
ZCZ08,10/22/2008,412.5,414,381.75,385,-26,-6.33%,222204,987800
ZCZ08,10/21/2008,421.75,427.75,406.5,411,-7.5,-1.79%,248496,986581
ZCZ08,10/20/2008,404,420,404,418.5,15.5,+3.85%,144492,987178
ZCZ08,10/17/2008,392,410,387,403,18.5,+4.81%,161892,981325
ZCZ08,10/16/2008,385.25,391.75,371,384.5,-3.5,-0.90%,226619,982449
ZCZ08,10/15/2008,412,416,384.75,388,-23.25,-5.65%,192647,985020
ZCZ08,10/14/2008,418.25,428.5,410.5,411.25,-0.25,-0.06%,143625,996521
ZCZ08,10/13/2008,405,423,398.25,411.5,3.25,+0.80%,162965,996877
ZCZ08,10/10/2008,427.75,429,408.25,408.25,-30,-6.85%,75010,996904
ZCZ08,10/09/2008,426.5,442.5,425,438.25,10.75,+2.51%,188335,1001000
ZCZ08,10/08/2008,417.75,432.5,407,427.5,10.5,+2.52%,203194,1003249
ZCZ08,10/07/2008,418.5,429.75,412.75,417,-7,-1.65%,254000,1010987
ZCZ08,10/06/2008,444,448,424,424,-30,-6.61%,247750,1015736
ZCZ08,10/03/2008,454,468.5,453,454,0,0.00%,188975,1014934
ZCZ08,10/02/2008,485,488,454,454,-30,-6.20%,230274,1022867
ZCZ08,10/01/2008,494,500,482.75,484,-3.5,-0.72%,196267,1032899
ZCZ08,09/30/2008,507,524.75,485.5,487.5,-25.5,-4.97%,319096,1035263
ZCZ08,09/29/2008,541.25,542.25,513,513,-30,-5.52%,159606,1034101
ZCZ08,09/26/2008,557.75,559,539.25,543,-15.25,-2.73%,149770,1038603
ZCZ08,09/25/2008,563,565.5,555,558.25,-4.75,-0.84%,145901,1042502
ZCZ08,09/24/2008,561,574,555,563,2.75,+0.49%,130304,1039850
ZCZ08,09/23/2008,557.75,561.75,549.5,560.25,1.75,+0.31%,163179,1037465
ZCZ08,09/22/2008,541.25,564.5,535.25,558.5,16.25,+3.00%,192685,1040721
ZCZ08,09/19/2008,530.25,548,527.25,542.25,15,+2.84%,156863,1044420
ZCZ08,09/18/2008,552.5,560,524,527.25,-26.75,-4.83%,292405,1054241
ZCZ08,09/17/2008,532.25,560,526,554,21.75,+4.09%,298199,1066838
ZCZ08,09/16/2008,561.5,565,532,532.25,-29.75,-5.29%,232360,1070817
ZCZ08,09/15/2008,570,579.75,545.75,562,-1.25,-0.22%,241495,1083364
ZCZ08,09/12/2008,533.5,563.25,531.75,563.25,30,+5.63%,182058,1060208
ZCZ08,09/11/2008,536.25,538.75,531,533.25,-3.5,-0.65%,123659,1050915
ZCZ08,09/10/2008,540.75,548,535.25,536.75,-7.75,-1.42%,129514,1052264
ZCZ08,09/09/2008,545,550,531,544.5,-4.5,-0.82%,221588,1052778
ZCZ08,09/08/2008,559,561,544,549,0.5,+0.09%,114153,1044605
ZCZ08,09/05/2008,562.5,562.75,542.5,548.5,-16,-2.83%,162004,1046768
ZCZ08,09/04/2008,562.75,572.25,555.25,564.5,2.25,+0.40%,140948,1051192
ZCZ08,09/03/2008,572,576.75,550,562.25,-7,-1.23%,194710,1055444
ZCZ08,09/02/2008,576,577.25,555,569.25,-15.75,-2.69%,182627,1065835
ZCZ08,08/29/2008,587.25,599.75,580.75,585,-2.75,-0.47%,184418,1070206
ZCZ08,08/28/2008,596.5,597.5,581.25,587.75,-8.25,-1.38%,231375,1082809
ZCZ08,08/27/2008,595,604.5,585.75,596,2,+0.34%,281072,1103892
ZCZ08,08/26/2008,600.5,603,588,594,-6,-1.00%,240446,1127517
ZCZ08,08/25/2008,615.5,628.75,598.25,600,-6.5,-1.07%,202895,1141365
ZCZ08,08/22/2008,616.75,617,601.5,606.5,-11,-1.78%,180150,1146729
ZCZ08,08/21/2008,595.5,625,594,617.5,22.5,+3.78%,226951,1170343
ZCZ08,08/20/2008,584,597.75,583.75,595,10.5,+1.80%,174164,1157626
ZCZ08,08/19/2008,570.75,593.25,561,584.5,11.75,+2.05%,193270,1157404
ZCZ08,08/18/2008,555,579,555,572.75,23.25,+4.23%,161448,1174296
ZCZ08,08/15/2008,576.25,576.25,547.25,549.5,-27.75,-4.81%,177818,1170779
