Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
08/31/2020,396.25,397,394.75,394.75,-1.5,-0.38%,7,674
08/28/2020,394.75,396.25,394.75,396.25,-0.25,-0.06%,10,674
08/27/2020,396,397,396,396.5,-0.25,-0.06%,6,674
08/26/2020,397,397,396.75,396.75,-0.75,-0.19%,11,674
08/25/2020,396,397.5,395.5,397.5,5.75,+1.47%,15,664
08/24/2020,391.5,392,391.5,391.75,0.25,+0.06%,4,667
08/21/2020,391.5,391.5,391.5,391.5,0.25,+0.06%,160,669
08/20/2020,390,391.25,389.5,391.25,-0.75,-0.19%,13,618
08/19/2020,393.25,393.25,392,392,-1.5,-0.38%,2,607
08/18/2020,393.5,393.75,392.25,393.5,0,0.00%,16,607
08/17/2020,387,393.75,387,393.5,4.5,+1.16%,15,605
08/14/2020,387.75,390,387.75,389,0.25,+0.06%,30,601
08/13/2020,384.75,388.75,384.75,388.75,8,+2.10%,16,584
08/12/2020,380.75,380.75,380.75,380.75,1.5,+0.40%,245,579
08/11/2020,379.25,379.25,379.25,379.25,-0.25,-0.07%,80,493
08/10/2020,378.5,379.5,378.5,379.5,1,+0.26%,58,478
08/07/2020,378,378.5,378,378.5,-1.75,-0.46%,8,430
08/06/2020,380.25,380.25,380.25,380.25,0.25,+0.07%,0,427
08/05/2020,380,380,380,380,1.25,+0.33%,10,427
08/04/2020,380,380,377.5,378.75,-1,-0.26%,22,427
08/03/2020,379.75,379.75,379.75,379.75,0.75,+0.20%,0,425
07/31/2020,379,379,379,379,0.25,+0.07%,0,425
07/30/2020,380.5,380.5,378.75,378.75,-0.75,-0.20%,15,425
07/29/2020,379.5,379.5,379.5,379.5,0.25,+0.07%,0,413
07/28/2020,379.25,379.25,379.25,379.25,-3.25,-0.85%,0,413
07/27/2020,382.5,382.5,382.5,382.5,0.25,+0.07%,0,413
07/24/2020,382,382.25,379.5,382.25,-1.75,-0.46%,5,413
07/23/2020,383.25,384.75,383.25,384,2.25,+0.59%,31,418
07/22/2020,380,381.75,380,381.75,4.25,+1.13%,14,411
07/21/2020,381,381,377.5,377.5,-3.5,-0.92%,3,402
07/20/2020,381,381,381,381,0,0.00%,0,401
07/17/2020,381,381,381,381,0.25,+0.07%,0,401
07/16/2020,380.75,380.75,380.75,380.75,1.25,+0.33%,0,401
07/15/2020,379.25,379.5,379.25,379.5,0.25,+0.07%,9,401
07/14/2020,379.25,379.25,379.25,379.25,0.25,+0.07%,2,396
07/13/2020,379,379,379,379,-2.5,-0.66%,0,396
07/10/2020,381.5,381.5,381.5,381.5,-6.5,-1.68%,0,396
07/09/2020,388,388,388,388,1.5,+0.39%,0,396
07/08/2020,386.5,386.5,386.5,386.5,2.5,+0.65%,0,396
07/07/2020,384,384,384,384,-0.25,-0.07%,0,396
07/06/2020,384.25,384.25,384.25,384.25,0.75,+0.20%,0,396
07/02/2020,383.5,383.5,383.5,383.5,-2.75,-0.71%,0,396
07/01/2020,386.25,386.25,386.25,386.25,3.25,+0.85%,21,396
06/30/2020,380,383,380,383,4.75,+1.26%,5,375
06/29/2020,377,378.25,377,378.25,3.5,+0.93%,11,370
06/26/2020,374.75,374.75,374.75,374.75,-1,-0.27%,0,360
06/25/2020,377.25,377.25,375.75,375.75,-3,-0.79%,7,360
06/24/2020,381.5,381.5,378.75,378.75,-2.25,-0.59%,6,356
06/23/2020,381,381,381,381,-3.25,-0.85%,0,355
06/22/2020,384.25,384.25,384.25,384.25,-1,-0.26%,0,355
06/19/2020,385.25,385.25,385.25,385.25,2.75,+0.72%,0,355
06/18/2020,382.5,382.5,382.5,382.5,0.25,+0.07%,0,355
06/17/2020,382.25,382.25,382.25,382.25,-0.75,-0.20%,0,355
06/16/2020,383.75,383.75,383,383,1.75,+0.46%,1,355
06/15/2020,381.25,381.25,381.25,381.25,-1.5,-0.39%,40,355
06/12/2020,382.75,382.75,382.75,382.75,-1.25,-0.33%,20,315
06/11/2020,384,384,384,384,1.25,+0.33%,0,295
06/10/2020,382.75,382.75,382.75,382.75,-2.75,-0.71%,2,295
06/09/2020,383.5,385.5,383.5,385.5,-1.5,-0.39%,40,295
06/08/2020,387,387,387,387,2,+0.52%,25,261
06/05/2020,383.75,385,383.75,385,0.75,+0.20%,18,236
06/04/2020,384.25,384.25,384.25,384.25,4,+1.05%,10,227
06/03/2020,380,380.25,380,380.25,0.75,+0.20%,26,217
06/02/2020,379.5,379.5,379.5,379.5,1.75,+0.46%,0,194
06/01/2020,377.75,377.75,377.75,377.75,-2.25,-0.59%,0,194
05/29/2020,380,380,380,380,-1.75,-0.46%,0,194
05/28/2020,381.75,381.75,381.75,381.75,2.75,+0.73%,0,194
05/27/2020,379,379,379,379,-0.5,-0.13%,0,194
05/26/2020,379.5,379.5,379.5,379.5,0.75,+0.20%,41,194
05/22/2020,376.5,379,376,378.75,-1.75,-0.46%,11,154
05/21/2020,378.5,380.5,378.5,380.5,-0.5,-0.13%,1,150
05/20/2020,379.5,381,379.5,381,0,0.00%,21,149
05/19/2020,381,381,379.5,381,-0.25,-0.07%,10,134
05/18/2020,381.25,381.25,380.75,381.25,-1.25,-0.33%,5,124
05/15/2020,383,383,382.5,382.5,0.25,+0.07%,1,119
05/14/2020,382.25,382.25,382.25,382.25,1.5,+0.39%,0,118
05/13/2020,380.75,380.75,380.75,380.75,0,0.00%,0,118
05/12/2020,380.75,380.75,380.75,380.75,0,0.00%,0,118
05/11/2020,380.75,380.75,380.75,380.75,0,0.00%,1,118
05/08/2020,383,383,380.75,380.75,0,0.00%,1,118
05/07/2020,381,382,380.75,380.75,0,0.00%,4,117
05/06/2020,381,381,380.75,380.75,-1.75,-0.46%,1,113
05/05/2020,380,382.5,380,382.5,-0.75,-0.20%,5,112
05/04/2020,384.25,384.25,383,383.25,0,0.00%,4,109
05/01/2020,383.25,383.25,383.25,383.25,1,+0.26%,0,106
04/30/2020,383,383,381.75,382.25,2,+0.53%,8,106
04/29/2020,374.5,380.25,374.5,380.25,4.25,+1.13%,8,104
04/28/2020,376.25,376.25,376,376,-1,-0.27%,15,100
04/27/2020,376.25,377,376,377,-2.25,-0.59%,17,100
04/24/2020,379.25,379.25,379.25,379.25,0.5,+0.13%,0,86
04/23/2020,378.75,378.75,378.75,378.75,-0.25,-0.07%,0,86
04/22/2020,379,379,379,379,2.5,+0.66%,0,86
04/21/2020,379.75,379.75,376.5,376.5,-6,-1.57%,2,86
04/20/2020,385.75,385.75,382.5,382.5,-6,-1.54%,6,86
04/17/2020,388.5,388.5,388.5,388.5,1.5,+0.39%,10,82
04/16/2020,387,387,387,387,-1.75,-0.45%,0,91
04/15/2020,391,391,388.75,388.75,-2.5,-0.64%,8,91
04/14/2020,391.25,391.25,391.25,391.25,-0.25,-0.06%,0,86
04/13/2020,391.5,391.5,391.5,391.5,-0.5,-0.13%,0,86
04/09/2020,392,392,392,392,3.25,+0.84%,0,86
04/08/2020,387.5,388.75,387,388.75,-0.5,-0.13%,3,86
04/07/2020,387.75,389.25,387.75,389.25,2.5,+0.65%,20,84
04/06/2020,386.75,386.75,386.75,386.75,-1.5,-0.39%,0,71
04/03/2020,388.25,388.25,388.25,388.25,0.25,+0.06%,0,71
04/02/2020,388,388,388,388,0.75,+0.19%,0,71
04/01/2020,387.25,387.25,387.25,387.25,-8,-2.02%,0,71
03/31/2020,395.25,395.25,395.25,395.25,1.25,+0.32%,0,71
03/30/2020,394.75,394.75,394,394,-1.75,-0.44%,5,71
03/27/2020,395.75,395.75,395.75,395.75,-3.5,-0.88%,0,66
